"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
360,"Iraí de Minas",24948,10,391,1175,196,NA,167,111750,5040,NA,3131604,356.264,7180,20.15,95,0.695,"24.39",50391301.02,45251540.95,42670.29,"MG"
361,"Itabira",231852,2109,16477,25806,2609,628,2114,828480,87615,3857,3131703,1253.704,113343,90.41,98.7,0.756,"9.5",1174518939.47,1198682137,123006.06,"MG"
362,"Itabirinha",12546,6,429,846,104,165,24,8000,2500,NA,3131802,209.034,10362,49.57,96.2,0.653,"14.18",92576662.35,88411642.78,11723.25,"MG"
363,"Itabirito",4925,112,1081,748,109,225,107,10800,3250,NA,3131901,544.027,53365,98.09,99.4,0.73,"13.06",856107460.33,1028654693,247940,"MG"
364,"Itacambira",11645,34,968,789,131,70,13,28550,6050,NA,3132008,1788.445,4252,2.38,95.3,0.628,"-",34944830.34,30879913.54,11331.15,"MG"
365,"Itacarambi",25712,NA,1230,1286,214,133,139,15950,4000,NA,3132107,1225.273,17208,14.04,97.6,0.641,"17.17",93708580.63,99901543.5,12454.64,"MG"
366,"Itaguara",110677,296,4059,12305,1234,234,1025,127650,31260,NA,3132206,410.468,13846,33.73,96.4,0.691,"6.21",68315051.73,69627889.51,29790.11,"MG"
367,"Itaipé",14300,NA,597,1214,202,288,142,27600,5200,NA,3132305,480.829,10463,21.76,95.3,0.552,"35.93",57562348.91,51114477.3,9419.18,"MG"
368,"Itajubá",198984,478,7099,8557,1331,903,1413,145180,71485,12940,3132404,294.835,93073,315.68,98.1,0.787,"13.2",442264156.12,428316804.8,33630.33,"MG"
369,"Itamarandiba",33511,943,1965,2676,446,58,199,68468,20500,NA,3132503,2735.573,32948,12.04,97.3,0.646,"10.37",225436327.36,164806884.8,18431.8,"MG"
370,"Itamarati de Minas",11732,NA,207,76,2,NA,25,5710,1310,NA,3132602,94.568,3690,39.02,97.5,0.688,"-",31306876.01,30127237.93,15321,"MG"
371,"Itambacuri",87084,27,3038,1743,290,75,563,35500,10700,NA,3132701,1419.209,21042,14.83,98.2,0.634,"9.2",103417872.56,101198564.2,14696.07,"MG"
372,"Itambé do Mato Dentro",9071,89,602,386,64,NA,NA,7115,2415,NA,3132800,380.34,2142,5.63,97.4,0.634,"-",38545404.74,28894865.75,17678,"MG"
373,"Itamogi",4027,NA,154,236,39,13,62,202730,1460,NA,3132909,243.714,10770,44.19,96.8,0.674,"-",56912749.57,54318489.28,23351.61,"MG"
374,"Itamonte",14408,65,969,2575,428,195,321,93770,6600,34720,3133006,431.792,14786,34.24,98.5,0.705,"-",78767840.34,83149480.32,74613.56,"MG"
375,"Itanhandu",11177,67,808,1100,140,312,268,3865930,3000700,481300,3133105,143.363,15236,106.28,97.3,0.739,"-",105007680.03,101033458,30315.87,"MG"
376,"Itanhomi",30292,NA,864,1257,210,86,53,13145,2900,200,3133204,488.843,11128,22.76,97.5,0.65,"16.39",59213690.9,49270949.49,12341.6,"MG"
377,"Itaobim",11121,NA,1335,2300,468,53,292,22300,7150,NA,3133303,679.024,19151,28.2,98.7,0.629,"5",112371589.51,107404954.7,14701.65,"MG"
378,"Itapagipe",161986,166,2190,3766,627,177,431,240490,112235,NA,3133402,1802.438,13690,7.6,97,0.723,"9.9",102379615.57,87930738.07,33155.1,"MG"
379,"Itapecerica",54981,114,1572,7181,715,48,320,1391000,11350,NA,3133501,1040.519,21046,20.23,97.9,0.713,"13.33",83439821.49,77896516.59,28915.19,"MG"
380,"Itapeva",10932,39,294,286,48,68,124,3150,950,NA,3133600,177.347,12692,71.57,98,0.72,"7.14",82233941.89,78894854.78,85067.72,"MG"
381,"Itatiaiuçu",7465,41,445,113,19,31,85,2900,1100,NA,3133709,295.145,12966,43.93,96.7,0.677,"-",279008370.72,230404850.9,610779.65,"MG"
382,"Itaú de Minas",6023,346,70,2174,223,14,NA,591200,1700,NA,3133758,153.421,14406,93.9,98.9,0.776,"20.69",89301637.25,83754426.17,44471.67,"MG"
383,"Itaúna",36012,349,1293,21720,1679,53,109,401750,94930,12000,3133808,495.769,97669,197.01,98.2,0.758,"14.52",519031176.33,520511659.5,53834.65,"MG"
384,"Itaverava",7520,NA,288,315,53,105,127,6940,2470,NA,3133907,284.22,5642,19.85,97.3,0.627,"46.51",32266789.86,29630195.02,13411.54,"MG"
385,"Itinga",29453,72,2250,2992,470,313,544,27720,9270,NA,3134004,1649.622,13745,8.33,96.8,0.6,"14.93",82695760.3,77094679.05,9849.06,"MG"
386,"Itueta",19357,NA,539,395,65,57,144,20160,6400,NA,3134103,452.676,6055,13.38,98.3,0.635,"25.64",47774206.07,37322383.04,20119.67,"MG"
387,"Ituiutaba",761750,1047,12795,129690,8062,644,8073,107750,35630,NA,3134202,2598.046,102217,39.34,98.1,0.739,"12.52",550392541.5,555265177.8,35891.17,"MG"
388,"Itumirim",13489,28,305,1137,150,20,166,7900,3200,NA,3134301,234.802,6638,28.27,98.5,0.726,"-",34884130.58,32670802.47,15326.47,"MG"
389,"Iturama",102771,11,1529,1745,279,228,988,11465,3425,NA,3134400,1404.663,38295,27.26,98.8,0.747,"15.28",244552722.25,216735399.4,50309.34,"MG"
390,"Itutinga",16308,NA,530,470,82,NA,NA,7220,3070,NA,3134509,372.018,4217,11.34,99.4,0.727,"25.64",37030737.81,35259639.85,46016.16,"MG"
391,"Jaboticatubas",15628,80,1413,1797,250,99,319,297000,6830,NA,3134608,1114.972,20406,18.3,98.2,0.681,"5.32",96255907.57,98404345.37,14403.17,"MG"
392,"Jacinto",63258,NA,2300,2134,329,241,307,14960,3675,NA,3134707,1393.609,11042,7.92,97.7,0.62,"-",61559851.98,61196684.74,10680.55,"MG"
393,"Jacuí",18867,69,607,2411,305,22,321,275000,7130,NA,3134806,409.229,7495,18.31,97.9,0.668,"28.85",42205975.76,39339171.88,19619.02,"MG"
394,"Jacutinga",17963,6,524,874,191,53,508,7615,1330,NA,3134905,347.667,25525,73.42,94.5,0.715,"-",170329765.3,164070488.7,43106.68,"MG"
