"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
155,"Russas",20230,NA,1377,19563,7360,20408,43482,52910,39682,NA,2311801,1611.091,72928,45.27,97.2,0.674,"9.91",322448638.86,329736546.9,14563.46,"CE"
156,"Saboeiro",17488,NA,790,3177,579,8000,21607,54129,18622,NA,2311900,1381.274,13854,10.03,97.1,0.575,"-",77005575.33,70701775.59,10779.74,"CE"
157,"Salitre",12800,NA,1000,4200,1418,7000,23000,106000,52100,NA,2311959,806.253,16633,20.63,97.3,0.54,"15.92",87840144.33,82705965.87,9529.97,"CE"
158,"Santa Quitéria",64964,NA,2491,14696,3468,36258,82738,150873,61296,480,2312205,4262.293,40183,9.43,97.6,0.616,"8.83",186800790.07,170673792.3,14495.07,"CE"
159,"Santana do Acaraú",20564,20,459,5681,1623,6842,7566,121986,48216,NA,2312007,972.573,30628,31.49,95.4,0.587,"13.59",119878692.31,118116567.4,8525.54,"CE"
160,"Santana do Cariri",14500,12,530,5830,1584,2100,3646,137885,27600,513,2312106,855.165,16954,19.83,97.9,0.612,"8.7",85168059.63,87244682.36,8985.52,"CE"
161,"São Benedito",6800,11,200,4000,402,946,390,49200,19017,NA,2312304,350.847,47640,135.79,98.1,0.611,"11.8",198286227.8,184435790.2,12970.59,"CE"
162,"São Gonçalo do Amarante",6254,NA,924,21200,2720,2658,4715,522342,440220,35,2312403,842.635,54143,64.25,98.1,0.665,"7.24",630691922.67,530290426.9,175103.17,"CE"
163,"São João do Jaguaribe",7140,NA,264,1100,110,2068,2464,9316,3967,NA,2312502,279.451,5855,20.95,99.2,0.654,"55.56",40645982.97,37363153.66,14277.9,"CE"
164,"São Luís do Curu",2187,NA,124,1103,119,573,938,10629,2185,NA,2312601,122.865,10822,88.08,95.4,0.62,"27.03",51783886.98,47304682.88,10171.88,"CE"
165,"Senador Pompeu",32428,20,825,4235,402,4325,19299,55209,23920,NA,2312700,956.882,24266,25.36,96.4,0.619,"7.52",113346378.89,107156616.8,13859.14,"CE"
166,"Senador Sá",3110,NA,745,3081,395,3573,2766,34607,15003,NA,2312809,424.642,7262,17.1,98.2,0.603,"-",53144987.82,48778750.17,8090.43,"CE"
167,"Sobral",129271,316,5626,96128,14594,64176,121270,821153,245973,NA,2312908,2068.474,203023,98.15,97.9,0.714,"14.05",1193613886.2,1207607747,25396.38,"CE"
168,"Solonópole",37017,NA,496,5234,425,6224,29344,49299,26298,NA,2313005,1535.855,18179,11.84,98.6,0.625,"11.83",134053434.71,117844359.7,16492.67,"CE"
169,"Tabuleiro do Norte",26197,NA,1342,8008,1601,16623,32668,19197,8446,NA,2313104,1047.637,30652,29.26,97.4,0.645,"25.56",129280488.73,117663816.6,14046.37,"CE"
170,"Tamboril",22250,NA,1280,6957,1500,22348,39652,43800,27750,NA,2313203,2014.543,24815,12.32,97.1,0.58,"20.35",141922121.13,122183242.8,10773.18,"CE"
171,"Tarrafas",8000,NA,280,2100,305,510,2100,38400,16000,NA,2313252,412.719,7529,18.24,96.8,0.576,"12.82",42358029.33,39967381.84,10015.43,"CE"
172,"Tauá",51071,3,2390,22341,4021,89935,178630,154128,61266,NA,2313302,4010.618,61227,15.27,97.7,0.633,"14.16",426678399.96,389606807.1,12012.28,"CE"
173,"Tejuçuoca",7174,28,472,3348,413,4020,9718,20815,5610,NA,2313351,758.707,17154,22.61,98.3,0.584,"4.46",118160184.92,110738009.7,7006.68,"CE"
174,"Tianguá",6700,70,350,7500,1200,3500,2200,756221,592364,500,2313401,909.853,81506,89.58,98,0.657,"12.53",369604561.75,353465695.6,22470.08,"CE"
175,"Trairi",10470,NA,498,4919,631,2848,7001,100364,16560,NA,2313500,928.725,58415,62.9,98.1,0.606,"12.18",256908426.49,239286455.6,19683.75,"CE"
