"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
1,"Aceguá",105509,639,6945,554,105,64,26748,6000,3249,NA,4300034,1551.339,4170,2.69,"93.9","0.687","-",57543013.61,51950521.35,91994.39,"RS"
2,"Água Santa",9787,NA,164,785,106,9,954,1292392,4300,NA,4300059,291.503,3912,13.42,"98.5","0.75","-",48003459.76,38818228.7,146445.07,"RS"
3,"Agudo",15622,NA,114,5760,750,62,820,70000,40600,95,4300109,534.624,16041,30,"96.5","0.694","27.03",106678562.78,100404279.4,40863.53,"RS"
4,"Ajuricaba",12570,9,179,5380,580,38,770,18000,11200,1500,4300208,322.674,6720,20.83,"98.5","0.753","17.24",53776613.08,50769209.93,74961.71,"RS"
5,"Alecrim",29383,3,615,21108,618,35,753,52306,30513,286,4300307,316.394,6123,19.35,"97.1","0.672","-",36298981.2,37054319.71,28383.93,"RS"
6,"Alegrete",572865,2863,20854,781,261,397,219921,40010,27005,NA,4300406,7800.428,72409,9.28,"98.9","0.74","12.08",337040274.7,337982305.5,42485.08,"RS"
7,"Alegria",8386,NA,51,13250,108,6,231,23461,15685,392,4300455,172.794,3651,21.13,"98.9","0.695","-",37963066.51,32676240.31,47648.88,"RS"
8,"Almirante Tamandaré do Sul",5270,NA,112,1509,33,9,800,28500,9450,45,4300471,265.042,1969,7.43,"100","0.74","-",35073282.74,27827990.82,142847.94,"RS"
9,"Alpestre",26680,41,200,22184,607,47,620,450700,16293,80,4300505,325.979,7117,21.83,"98.1","0.671","16.95",83749721.15,66585458,33369.8,"RS"
10,"Alto Alegre",4656,NA,48,5607,62,55,536,5200,2150,60,4300554,115.335,1800,15.61,"98.1","0.747","-",32611029.17,30510909.2,66755.15,"RS"
11,"Alto Feliz",2448,NA,22,3006,81,2,146,1237493,745500,91349,4300570,78.175,3072,39.3,"98.1","0.734","-",41964979.28,39055464.55,53088.35,"RS"
12,"Alvorada",1592,NA,409,114,25,2,210,765,60,NA,4300604,71.7,187315,2612.48,"95.3","0.699","15.21",739599914.39,584866277.5,15550.82,"RS"
13,"Amaral Ferrador",19853,72,711,3450,627,264,1982,30500,6177,24,4300638,505.983,5310,10.49,"98.3","0.624","-",34795858.9,30149100.36,20688.31,"RS"
14,"Ametista do Sul",4914,NA,69,15832,168,25,264,193145,7040,55,4300646,93.704,7650,81.64,"100","0.682","-",54179815.36,42360620.15,24036.02,"RS"
15,"André da Rocha",9768,18,359,10617,3450,12,2881,32229,1243,NA,4300661,331.208,1135,3.43,"100","0.72","-",27508051.52,24572244.7,142922.95,"RS"
16,"Anta Gorda",10661,28,71,66696,5475,7,1106,770460,46225,150,4300703,242.1,5957,24.61,"97.8","0.74","-",51566094.13,41097240.26,54248.7,"RS"
17,"Antônio Prado",13260,NA,217,1755,128,7,1245,484604,192976,NA,4300802,347.541,13045,37.54,"98.6","0.758","-",98287906.21,88539091.54,61154.04,"RS"
18,"Arambaré",11300,NA,1050,170,27,14,3120,2250,385,22,4300851,518.193,4112,7.94,"97.2","0.691","-",42964673.19,35281330.87,80442.31,"RS"
19,"Araricá",1675,7,131,213,50,5,291,1200,750,NA,4300877,35.391,8525,240.88,"97.3","0.679","23.26",61910048.9,55358747.02,40484.64,"RS"
20,"Aratiba",25386,NA,254,106622,2689,3,1508,3200000,166000,240,4300901,342.279,6483,18.94,"98.8","0.772","-",108119908.6,96324730.59,154104.03,"RS"
21,"Arroio do Meio",11408,3,336,55000,1390,100,1800,550000,27006,NA,4301008,157.088,21958,139.78,"99.8","0.769","15.21",159008412.98,143448068.8,72750.17,"RS"
22,"Arroio do Padre",3643,3,297,813,169,88,111,90000,77000,NA,4301073,124.693,2599,20.84,"97.3","0.669","-",29274151.41,25859484.24,25887.92,"RS"
23,"Arroio do Sal",3036,NA,281,50,11,27,433,1217,725,NA,4301057,119.16,11057,92.79,"98.6","0.74","8",117412705.66,97802615.31,27241.9,"RS"
24,"Arroio do Tigre",10061,NA,235,4545,552,15,679,25222,12610,250,4301206,315.132,12058,38.26,"98.2","0.707","-",64816169.46,54118092.11,31911.3,"RS"
25,"Arroio dos Ratos",12150,68,650,88,3,7,3709,51000,3800,NA,4301107,425.791,14601,34.29,"97.6","0.698","7.87",79964673.77,84487260.69,25163.34,"RS"
26,"Arroio Grande",100023,62,4127,465,140,104,27229,4359,1180,NA,4301305,2508.557,17558,7,"98.7","0.657","19.9",115642864.41,103919810.7,62222.04,"RS"
27,"Arvorezinha",2862,NA,161,7597,159,5,1117,990421,9000,NA,4301404,269.31,10322,38.33,"97.2","0.694","40.4",68910573.25,60575494.27,32263.13,"RS"
28,"Augusto Pestana",22040,NA,420,3360,225,7,740,18000,12600,120,4301503,348.231,7149,20.53,"99.7","0.743","11.9",53018544.89,46536831.62,77033.28,"RS"
29,"Áurea",3026,NA,10,3094,154,23,218,1e+05,4500,160,4301552,156.727,3396,21.67,"99.1","0.707","-",34918859.89,32109457.27,46470.87,"RS"
30,"Bagé",243185,841,14871,691,211,6326,97530,23900,15000,36,4301602,4090.36,117938,28.83,"97.6","0.74","18.8",568185483.02,646282087.5,30846.53,"RS"
31,"Balneário Pinhal",962,2,222,5,1,NA,229,109,12,NA,4301636,102.387,14955,146.06,"97.9","0.696","20.98",110787288.53,83979886.01,21310.39,"RS"
32,"Barão",4781,3,90,4845,75,308,283,590177,92192,NA,4301651,124.757,6461,51.79,"98.7","0.748","16.39",57153998.08,45964436.67,49438.57,"RS"
33,"Barão de Cotegipe",12505,NA,150,26103,2033,7,888,950000,10000,NA,4301701,260.505,7144,27.42,"98","0.719","-",42275087.15,40540794.54,51643.3,"RS"
34,"Barão do Triunfo",5900,16,450,3200,400,1600,2200,60000,30000,NA,4301750,436.101,5889,13.5,"98","0.61","-",38095919.37,29744432.81,18850.07,"RS"
35,"Barra do Guarita",2758,3,58,16000,118,10,103,127000,5000,50,4301859,62.801,3161,50.33,"97.9","0.734","-",36311066.4,26335605.04,17394.57,"RS"
36,"Barra do Quaraí",59884,3,2723,117,30,5,12461,56,56,NA,4301875,1055.937,4241,4.02,"97.7","0.662","47.62",43870985.27,36389007.79,91123.36,"RS"
37,"Barra do Ribeiro",24450,53,1800,673,161,92,3396,11000,3685,54,4301909,729.316,12225,16.76,"94.2","0.67","15.27",72059460.91,66955225.23,37126.68,"RS"
38,"Barra do Rio Azul",13794,NA,106,25573,451,57,633,630000,60500,NA,4301925,146.995,1696,11.54,"99.1","0.723","-",40740980.81,39053987.31,49813.05,"RS"
39,"Barra Funda",2088,NA,46,17330,496,17,707,5025,1710,58,4301958,60.437,2498,41.33,"100","0.763","-",37049699.3,35634800.46,64388.93,"RS"
40,"Barracão",24462,5,507,871,151,NA,2115,12000,11500,NA,4301800,515.469,4831,9.37,"97.7","0.71","-",40753175.12,35967036.85,60546.74,"RS"
41,"Barros Cassal",21017,22,800,4400,690,196,2800,183000,31500,NA,4302006,647.994,9296,14.35,"96.5","0.65","-",55628180.94,50622015.43,21895.98,"RS"
42,"Benjamin Constant do Sul",4588,NA,64,1561,197,NA,209,5600,1260,55,4302055,132.351,2082,15.73,"98","0.619","-",27176749.1,23345742.83,25630.36,"RS"
43,"Bento Gonçalves",2063,NA,369,783,106,119,2220,97480,3645,NA,4302105,272.287,123151,452.28,"96.6","0.778","11.02",765378325.01,787939117.3,60918.83,"RS"
44,"Boa Vista das Missões",2650,8,121,9044,140,28,772,4654,2554,NA,4302154,196.064,1933,9.86,"98.5","0.676","-",36437436.86,29487772.68,114288.93,"RS"
45,"Boa Vista do Buricá",10144,NA,146,62024,107,17,128,14609,6333,532,4302204,109.541,6966,63.59,"99.6","0.762","-",62331600.06,51107327.38,48701.61,"RS"
46,"Boa Vista do Cadeado",10844,26,495,1451,211,NA,3592,11800,7000,85,4302220,701.221,2229,3.18,"100","0.703","47.62",43512015.61,38772450.67,190085.27,"RS"
47,"Boa Vista do Incra",8036,NA,139,791,103,36,1934,11500,6700,45,4302238,504.114,2271,4.5,"99","0.731","24.39",41900140.17,33393266.93,146184.34,"RS"
48,"Boa Vista do Sul",5222,1,47,2331,72,15,927,1911009,78320,NA,4302253,94.399,2779,29.44,"99.2","0.728","-",43772746.53,32585462.59,43320.08,"RS"
49,"Bom Jesus",110463,63,3601,1234,81,7,5351,10240,9886,NA,4302303,2622.837,11202,4.27,"95","0.666","10.87",75261826.17,64842258.05,54447.36,"RS"
50,"Bom Princípio",4574,21,141,22261,142,33,315,1037580,200,50,4302352,88.66,13142,148.23,"97.9","0.746","13.16",116499059.85,111954708.8,62757.39,"RS"
51,"Bom Progresso",2286,NA,28,7500,29,NA,66,8800,3600,NA,4302378,89.206,2096,23.5,"99.1","0.723","35.71",26936997.59,25812545.96,46436.67,"RS"
52,"Bom Retiro do Sul",9000,50,1000,11000,1890,70,800,580000,2e+05,NA,4302402,102.54,12294,119.89,"99.4","0.739","12.82",72907339.6,62782236.68,32378.99,"RS"
53,"Boqueirão do Leão",6549,65,334,4250,300,270,660,420000,52000,NA,4302451,265.952,6247,23.49,"98.6","0.7","16.13",42241462.45,37122581.07,19554.48,"RS"
54,"Bossoroca",92857,643,2493,4836,444,38,59506,10000,4500,290,4302501,1610.056,5890,3.66,"96.9","0.692","16.13",59731514.66,56974647.32,79966.92,"RS"
55,"Bozano",5220,NA,101,560,64,7,384,8100,3800,NA,4302584,200.497,2151,10.73,"100","0.745","-",29667692.89,23132073.05,108341.64,"RS"
56,"Braga",2091,NA,52,935,65,12,199,60000,5500,80,4302600,132.044,3268,24.75,"92.9","0.674","24.39",31254650.98,26174771.45,40032.87,"RS"
57,"Brochier",3985,NA,88,8411,62,28,465,337317,77666,30,4302659,105.353,4966,47.14,"98","0.699","22.73",41717373.89,37841043.62,22934.5,"RS"
58,"Butiá",19602,640,1357,197,67,26,5385,9000,6000,NA,4302709,752.187,19084,25.37,"96.4","0.689","10.2",108305713.24,91904104.44,25919.33,"RS"
59,"Caçapava do Sul",169563,307,6482,1800,695,4125,72123,45000,29660,1000,4302808,3048.147,32515,10.67,"99","0.704","7.07",182345777.2,205939729.9,33536.47,"RS"
60,"Cacequi",118462,39,3569,1988,366,NA,17443,24650,12300,NA,4302907,2373.507,11157,4.7,"96.5","0.7","-",94581581.03,78025172.66,50694.42,"RS"
61,"Cachoeira do Sul",286715,2951,12682,7946,1423,736,62756,198110,136905,610,4303004,3736.064,80070,21.43,"98.7","0.742","16.17",445698703.1,463181410.1,43440.91,"RS"
62,"Cachoeirinha",136,NA,180,60,5,7,25,320,200,NA,4303103,43.778,136258,3112.48,"96","0.757","8.6",776351703.53,619492024.4,48874.53,"RS"
63,"Cacique Doble",7040,NA,87,3520,283,2,395,110950,15000,NA,4303202,204.055,4603,22.56,"99","0.662","-",42755187.02,35885607.13,33294.25,"RS"
64,"Caibaté",8392,13,321,1216,92,NA,1501,11500,4500,100,4303301,261.303,4704,18,"98.1","0.719","23.81",44581863.33,42867504.65,55167.67,"RS"
65,"Caiçara",15810,NA,99,22202,2850,77,259,43450,10662,240,4303400,189.16,4836,25.57,"97.1","0.699","24.39",35729433.5,32579474.73,32805.41,"RS"
66,"Camaquã",140714,1949,11871,24322,3665,1490,26605,256313,37064,753,4303509,1680.168,62200,37.02,"96.7","0.697","14.67",315963472.58,307708137.7,40843.08,"RS"
67,"Camargo",5883,NA,173,42943,519,39,589,836811,519,NA,4303558,138.069,2981,21.59,"98.1","0.736","-",41155695.63,35754826.13,189265.97,"RS"
68,"Cambará do Sul",32117,215,1493,235,85,43,3503,4800,3600,NA,4303608,1181.811,6361,5.38,"96.4","0.697","-",59464565.39,54473645.06,38003.51,"RS"
69,"Campestre da Serra",9893,8,480,210,30,98,902,85000,30000,NA,4303673,538.487,3242,6.02,"100","0.706","45.45",37069880.9,32179228.23,60171.09,"RS"
70,"Campina das Missões",19907,NA,202,46110,3301,41,298,26901,12872,335,4303707,224.801,5882,26.17,"98.5","0.738","20.83",43911962.48,42082298.32,44914.25,"RS"
71,"Campinas do Sul",5782,5,133,21918,2673,25,1587,2e+06,11000,110,4303806,276.162,5284,19.13,"99.4","0.76","-",53742503.26,46444886.97,73663.3,"RS"
72,"Campo Bom",956,47,345,51,10,27,721,2620,850,310,4303905,60.579,62886,1038.08,"98.9","0.745","8.49",429128775.59,440082165.1,51443.5,"RS"
73,"Campo Novo",2231,NA,76,3000,68,1,467,14000,5000,200,4304002,220.719,4975,22.54,"98.6","0.703","13.7",40451928.39,36958289.81,76231.72,"RS"
74,"Campos Borges",8211,1,277,625,94,NA,1156,7200,3100,NA,4304101,226.202,3613,15.97,"97.3","0.708","-",42348030.66,32974077.06,45853.46,"RS"
75,"Candelária",30490,4,778,6842,940,81,2950,49431,24715,3500,4304200,944.735,28906,30.6,"97.9","0.674","23.65",180294609.47,147442893.7,34255.3,"RS"
76,"Cândido Godói",20849,NA,208,31244,2061,19,563,30996,14105,512,4304309,247.047,6294,25.48,"99.1","0.728","-",47330580.94,42346243.57,58702.31,"RS"
77,"Candiota",36963,NA,2456,972,242,95,12607,13545,7820,60,4304358,933.628,10710,11.47,"94.9","0.698","-",101010245.1,102839495.9,282683.22,"RS"
78,"Canela",905,NA,902,372,53,101,596,270000,245840,NA,4304408,253.002,48946,193.46,"97.1","0.748","7.82",311868620.73,284156461,34711.89,"RS"
79,"Canguçu",116690,201,6033,14261,1820,2390,33948,71820,50820,240,4304507,3526.253,49680,14.09,"96.9","0.65","17.05",273740659.32,229587379.3,29448.32,"RS"
80,"Canoas",601,NA,446,15,3,217,276,550,300,NA,4304606,130.789,347657,2658.15,"95.9","0.75","10.94",2150220735.56,2542549000,62892.77,"RS"
81,"Canudos do Vale",4915,NA,23,20427,96,30,17,920000,208000,NA,4304614,82.908,1656,19.97,"99","0.713","-",26565622.83,23373732,40157.66,"RS"
82,"Capão Bonito do Sul",14447,NA,402,307,110,NA,5157,9000,4000,NA,4304622,526.85,1733,3.29,"98.8","0.637","-",38360131.73,31904813.1,210105.78,"RS"
83,"Capão da Canoa",3630,NA,847,28,3,31,342,NA,NA,NA,4304630,98.383,63594,646.39,"95.2","0.743","11.01",531278389.98,434421943.4,35739.83,"RS"
84,"Capão do Cipó",42391,37,903,598,120,31,11295,1190,395,NA,4304655,1007.796,3119,3.09,"98.9","0.672","-",47474121.77,39334953.42,172220.01,"RS"
85,"Capão do Leão",31301,303,2642,273,77,45,7175,1140,912,NA,4304663,783.196,26487,33.82,"95.3","0.637","13.56",122048267.16,118913017.9,32600.83,"RS"
86,"Capela de Santana",9432,111,556,401,24,29,939,18000,330,70,4304689,182.756,11159,61.06,"98.3","0.661","6.85",64712962.01,53884840.6,24508.37,"RS"
87,"Capitão",5288,NA,75,63373,5837,37,415,1162500,33500,NA,4304697,73.967,2921,39.49,"98.2","0.746","-",40052349.98,39495586.49,34432.45,"RS"
88,"Capivari do Sul",15587,29,629,137,37,4,2214,870,695,NA,4304671,412.889,3991,9.67,"96.4","0.766","20.83",45404745.93,37718428.47,80707.69,"RS"
89,"Caraá",9654,112,153,507,74,2,208,18832,13200,NA,4304713,294.606,7394,25.1,"96.2","0.652","-",55144453.34,40288050.5,19660.45,"RS"
90,"Carazinho",108073,128,4317,284078,31436,735,21375,398393,138585,1799,4304705,666.694,61804,92.7,"98","0.766","10",399320582.56,396164894,61635.35,"RS"
91,"Carlos Barbosa",13278,15,333,17647,788,56,1147,1065482,74531,NA,4304804,230.061,30420,132.23,"98.7","0.796","9.29",265744055.57,229253569.5,115232.73,"RS"
92,"Carlos Gomes",3360,NA,24,1251,251,3,94,6800,3000,NA,4304853,83.155,1368,16.45,"98.1","0.739","-",26381021.72,22180927.59,53087.07,"RS"
93,"Casca",12701,NA,198,51203,6741,172,2516,2550115,39500,NA,4304903,272.041,9465,34.79,"99.1","0.785","-",62087037.53,54479204.17,79153.17,"RS"
94,"Caseiros",7557,NA,332,545,252,NA,1391,1205560,2e+05,NA,4304952,235.863,3000,12.72,"94.6","0.703","25",38180503.05,32543386.11,61708.82,"RS"
95,"Catuípe",17090,NA,439,5140,290,16,1716,21000,6800,100,4305009,583.184,8674,14.87,"99.5","0.739","-",58408242.36,52367634.18,73932.28,"RS"
96,"Caxias do Sul",139425,123,7867,166946,7511,1047,23289,18909934,2867588,102500,4305108,1652.32,463501,280.52,"96.3","0.782","11.17",3063951551.88,2976213654,60506.95,"RS"
97,"Centenário",4986,NA,29,8701,19,NA,197,250000,2000,NA,4305116,134.23,2721,20.27,"99.4","0.701","100",28849986.19,24220470.1,42156.31,"RS"
98,"Cerrito",24008,10,691,250,75,170,3340,2026,396,40,4305124,451.699,5808,12.86,"97.5","0.649","20.83",40077737.08,37481632.07,26865.43,"RS"
99,"Cerro Branco",2911,NA,38,989,177,10,130,7150,3575,40,4305132,158.025,3802,24.06,"98.7","0.661","71.43",38377803.71,33436986.08,19101.32,"RS"
100,"Cerro Grande",2659,NA,50,16966,1017,15,120,8943,4012,NA,4305157,73.438,2379,32.39,"97.7","0.674","-",35827364.68,29470988.66,32687.84,"RS"
101,"Cerro Grande do Sul",2861,38,400,2651,302,167,210,32474,4056,107,4305173,324.908,9178,28.25,"94.9","0.66","-",56833090.48,51819928.74,16152.52,"RS"
102,"Cerro Largo",153306,157,2163,313715,50536,241,7638,272621,151741,1849,4305207,176.643,13705,77.59,"98.2","0.764","14.49",87615092.63,82113279.31,55941.51,"RS"
103,"Chapada",22040,2,444,7800,1200,62,2408,98452,19458,NA,4305306,684.247,9540,13.94,"98.9","0.757","9.9",77407132.27,67064271.42,80536.95,"RS"
104,"Charqueadas",5209,9,484,1222,54,37,2866,3000,2500,NA,4305355,217.362,35012,161.08,"99.5","0.747","6.64",207467588.91,185401654,41649.07,"RS"
105,"Charrua",3573,NA,79,12794,2211,27,656,6822,2500,NA,4305371,198.748,2768,13.93,"89.6","0.62","-",29608283.22,24585603.13,46267.26,"RS"
106,"Chiapetta",7570,NA,354,4640,438,NA,741,11500,5800,NA,4305405,397.179,3913,9.85,"97.5","0.732","-",44744249.79,37931528.27,105546.96,"RS"
107,"Chuí",11197,3,973,96,26,7,4023,412,97,NA,4305439,202.387,6262,30.94,"97.7","0.706","-",41254492.95,38139631.04,54200.93,"RS"
108,"Chuvisca",5275,NA,966,3535,521,172,176,26239,2844,22,4305447,220.471,4597,20.85,"97","0.616","19.23",34362400.08,30218621.57,23511.99,"RS"
109,"Cidreira",6609,94,478,25,6,NA,1636,427,150,NA,4305454,243.419,17071,70.13,"99.1","0.729","18.07",133990071.92,100935838.8,21427.39,"RS"
110,"Ciríaco",6593,4,323,2813,156,34,1752,639434,201410,NA,4305504,274.35,4149,15.12,"95.4","0.719","-",39054038.75,33286390.73,56330.74,"RS"
111,"Colinas",3974,2,71,36172,4069,31,653,606244,34500,NA,4305587,60.732,2423,39.9,"99","0.765","-",37133691.43,29885814.99,35364.42,"RS"
112,"Colorado",4735,NA,129,15313,1838,NA,1158,9000,5900,60,4305603,286.295,3258,11.38,"99.2","0.758","-",41934734.85,40604384.83,109506.71,"RS"
113,"Condor",11207,NA,177,2714,190,43,1389,11000,6000,30,4305702,463.568,6406,13.82,"98.3","0.747","-",67867328.95,60350572.82,92330.04,"RS"
114,"Constantina",8297,NA,57,50361,2826,95,825,625000,310000,350,4305801,203.614,10385,51,"96.1","0.754","6.9",68815490.9,62494467.94,43658.25,"RS"
115,"Coqueiro Baixo",5538,NA,76,17237,36,35,797,2248660,1100,NA,4305835,112.638,1290,11.45,"100","0.692","-",26323932.67,21868001.53,35008.88,"RS"
116,"Coqueiros do Sul",7851,NA,132,2011,137,15,386,65600,54000,45,4305850,277.147,2211,7.98,"98.8","0.746","50",41749430.52,29557602.49,83874.61,"RS"
117,"Coronel Barros",5140,NA,330,1660,32,13,890,6000,3800,NA,4305871,163.684,2822,17.24,"98.6","0.744","-",46084223.32,37721998.85,89696.56,"RS"
118,"Coronel Bicaco",4585,NA,235,4028,658,8,1754,8254,3250,14,4305900,492.303,6144,12.48,"97.2","0.665","-",62819343.13,49566369.26,71419.97,"RS"
119,"Coronel Pilar",2505,NA,6,4579,69,41,245,808007,9356,NA,4305934,105.668,1607,15.21,"100","0.727","-",30130954.84,22315673.59,30623.65,"RS"
120,"Cotiporã",4481,5,75,8679,72,87,485,373451,6910,NA,4305959,173.207,3846,22.2,"99.5","0.741","-",41219324.95,36256550.35,43914.1,"RS"
121,"Coxilha",4843,1,404,650,118,37,1369,454195,355,NA,4305975,422.101,2667,6.32,"98","0.706","-",44130501.93,38434961.38,154691.89,"RS"
122,"Crissiumal",22621,1,150,40110,3151,32,661,80000,20000,330,4306007,362.194,12886,35.58,"98.8","0.712","14.49",79500492.29,72239465.5,38358.26,"RS"
123,"Cristal",33382,NA,1657,1748,311,158,5335,18305,3942,18,4306056,682.138,7299,10.7,"98","0.644","50.63",54061875.57,49946427.8,38037.96,"RS"
124,"Cristal do Sul",5143,NA,43,66482,3737,2,125,23817,5302,55,4306072,97.077,2692,27.73,"97.8","0.66","-",32638219.71,24119153.32,33359.29,"RS"
125,"Cruz Alta",188258,282,6703,70021,8546,547,43522,237500,147350,1695,4306106,1360.548,58913,43.3,"97.2","0.75","8.61",339968236.83,301502726.3,77389.3,"RS"
126,"Cruzaltense",4951,NA,56,1244,84,10,332,1e+06,9000,28,4306130,166.883,1635,9.8,"100","0.719","83.33",29167066.68,24586847.19,82018.89,"RS"
127,"Cruzeiro do Sul",9021,14,767,45300,4698,15,1057,856000,262000,102,4306205,155.058,11600,74.81,"97","0.723","-",80921863.11,64299805.5,42787.38,"RS"
128,"David Canabarro",5274,NA,223,2666,329,7,491,254310,520,NA,4306304,174.734,4321,24.73,"98.6","0.762","22.22",37332555.82,32249040.71,48470.51,"RS"
129,"Derrubadas",6999,NA,52,10807,414,55,315,20000,3500,150,4306320,360.851,2751,7.62,"100","0.707","-",36813336.45,30066957.52,54601.48,"RS"
130,"Dezesseis de Novembro",17149,67,263,888,173,12,2603,19000,7500,NA,4306353,217.363,2507,11.53,"98.8","0.654","-",28079006.89,24142903.17,24527.63,"RS"
131,"Dilermando de Aguiar",41512,31,1353,421,89,NA,9781,7385,7090,105,4306379,600.518,2806,4.67,"94.1","0.648","-",40030912.91,34340191.19,89569.01,"RS"
132,"Dois Irmãos",1578,2,232,340,50,12,699,23500,9500,18890,4306403,66.114,30709,464.49,"98.5","0.743","5.62",213191739.52,179198064.7,65238.03,"RS"
133,"Dois Irmãos das Missões",5136,4,172,2580,555,128,1205,4000,3025,NA,4306429,226.072,2090,9.24,"96","0.67","-",31269681.53,26930833.37,99996.91,"RS"
134,"Dois Lajeados",4764,1,54,18787,6727,NA,478,1142160,2617,100,4306452,133.535,3097,23.19,"99.1","0.757","-",40196009.87,37503090.74,50616.02,"RS"
135,"Dom Feliciano",22774,982,1375,7025,1122,440,9270,78697,7821,71,4306502,1355.195,13051,9.63,"94","0.587","7.75",75465590.26,67979894.83,22940.15,"RS"
136,"Dom Pedrito",330454,530,14723,3650,1050,245,108555,20200,12600,55,4306601,5194.051,36981,7.12,"97.5","0.708","10.9",251848302.13,202679652.4,57844.71,"RS"
137,"Dom Pedro de Alcântara",3048,NA,81,5,NA,2,NA,616,436,NA,4306551,78.219,2562,32.75,"97.4","0.691","35.71",32825996.91,29234497.76,26005.05,"RS"
138,"Dona Francisca",4123,NA,30,658,86,NA,227,7730,7117,68,4306700,114.149,3079,26.97,"97.6","0.697","-",29986940.76,27949489.52,36036.35,"RS"
139,"Doutor Maurício Cardoso",6812,5,75,21178,1737,32,331,20827,14431,157,4306734,255.731,4470,17.48,"97.3","0.706","-",52037722.26,41009166.48,59542.4,"RS"
140,"Doutor Ricardo",2188,NA,30,7402,391,13,157,519794,84000,NA,4306759,107.96,1888,17.49,"99.2","0.724","-",30660449.51,22635444.45,40106.77,"RS"
141,"Eldorado do Sul",13898,379,1050,380,95,69,2540,2224,1243,NA,4306767,509.614,39559,77.63,"97.2","0.717","8.73",283228700.89,268875010.6,49900.17,"RS"
142,"Encantado",4795,NA,273,45200,2900,18,730,1200000,74000,NA,4306809,140.006,22962,164.01,"99.5","0.767","4.12",167107013.68,147171912.5,50694.44,"RS"
143,"Encruzilhada do Sul",101450,435,4185,3344,810,750,60000,48000,43000,NA,4306908,3347.861,23819,7.11,"96.1","0.657","3.55",171321338.25,146938875.1,41512.46,"RS"
144,"Engenho Velho",1489,4,9,1595,60,NA,422,3100,1000,85,4306924,71.191,1296,18.2,"97.3","0.717","-",31052546.39,24609823.81,78554.93,"RS"
145,"Entre-Ijuís",15445,8,531,3794,256,2,3792,30000,17000,240,4306932,552.986,9158,16.56,"99.2","0.68","10.2",67906767.15,60555933.94,82344.41,"RS"
146,"Entre Rios do Sul",3727,NA,62,4148,319,NA,153,650000,3000,95,4306957,119.912,2685,22.39,"98.2","0.703","40",35095117.25,28355214.61,76180.58,"RS"
147,"Erebango",3059,NA,140,418,49,28,931,394221,225748,NA,4306973,152.793,3054,19.99,"99.1","0.712","19.23",38706827.73,30399075.71,60603.72,"RS"
148,"Erechim",216690,113,4077,441351,29478,856,21837,16386623,936958,43147,4307005,429.164,105705,246.3,"97.9","0.776","11.73",527417451.72,494736119.7,64103,"RS"
149,"Ernestina",6297,2,263,423,59,NA,1663,41155,50,NA,4307054,238.558,3034,12.72,"100","0.716","-",37580717.91,36158546.05,83742.62,"RS"
150,"Erval Grande",16632,64,299,7524,197,132,936,8e+05,14000,190,4307203,285.677,4930,17.26,"99.3","0.681","17.86",39442958.89,34321910.11,31565.21,"RS"
151,"Erval Seco",13140,11,265,43505,2356,78,800,18746,7425,NA,4307302,357.181,6787,19,"99.1","0.685","-",48657850.19,43042759.93,52854.5,"RS"
152,"Esmeralda",23361,36,860,534,116,45,3162,4000,3000,NA,4307401,829.587,3195,3.85,"98.7","0.68","27.78",38325362.08,34079346.18,119373.62,"RS"
153,"Esperança do Sul",6013,NA,51,25300,3912,5,40,30000,10000,NA,4307450,148.909,3226,21.66,"98","0.661","-",33508161.23,28691689,41015.55,"RS"
154,"Espumoso",22014,7,636,2769,309,207,4087,20000,7300,100,4307500,783.642,15173,19.36,"98.2","0.765","5.68",100325993.58,92016277.45,71380.17,"RS"
155,"Estação",2237,NA,233,1292,62,24,1102,400501,71000,NA,4307559,99.757,5582,55.96,"96.6","0.753","18.87",48865308.82,39467091.13,59200.96,"RS"
156,"Estância Velha",1120,NA,319,289,18,25,125,3120,1100,130,4307609,51.779,47924,925.55,"98.6","0.757","6.45",258213634.84,288629318.7,36564.93,"RS"
157,"Esteio",20,NA,114,NA,NA,13,NA,370,197,NA,4307708,27.676,76137,2751.01,"97.6","0.754","4.52",489439194.05,439765812.8,44988.45,"RS"
158,"Estrela",15933,64,669,41911,3946,184,1356,1695000,180500,NA,4307807,185.026,32183,173.94,"98.7","0.767","13.16",243832729.2,234657487.2,62633.5,"RS"
159,"Estrela Velha",6643,NA,96,1653,155,53,460,10462,5230,160,4307815,281.613,3070,10.9,"100","0.679","22.22",33762523.33,31575221.21,54145.31,"RS"
160,"Eugênio de Castro",10518,17,278,227,54,10,1885,7500,3000,NA,4307831,418.069,2633,6.3,"99.2","0.712","-",42106547.57,34849435.06,175516.28,"RS"
161,"Fagundes Varela",6693,7,99,25470,243,34,356,2716650,3579,NA,4307864,134.295,2566,19.11,"98.8","0.763","-",40078889.33,33387475.25,71970.31,"RS"
162,"Farroupilha",9295,26,634,2467,271,242,3794,1912188,1160854,1e+05,4307906,361.341,70286,194.51,"98.5","0.777","7.26",465522385.64,467047452.5,59633.5,"RS"
