"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
1,"Abaíra",1936,NA,60,425,58,230,476,15961,4469,NA,2900108,538.677,7301,13.55,97.2,0.603,"18.52",32237641.59,35111367.37,8086.04,"BA"
2,"Abaré",6161,NA,614,2216,311,116677,98337,8350,2470,NA,2900207,1604.923,17639,10.99,96.5,0.575,"7.17",87563602.75,79977884.76,10127.1,"BA"
3,"Acajutiba",12753,NA,554,625,110,453,1101,2650,1015,NA,2900306,181.475,13795,76.02,98,0.582,"12.82",83405745.46,79390929.67,9499.76,"BA"
4,"Adustina",23237,NA,638,1915,191,3102,24935,45900,32600,NA,2900355,629.099,14201,22.57,98.1,0.546,"20.55",78434504.29,73643969.42,13986.28,"BA"
5,"Água Fria",11255,7,1105,1125,115,312,4570,1605846,164361,326,2900405,742.775,14497,19.52,97,0.55,"13.79",73397340.01,88594859.92,9269.33,"BA"
6,"Aiquara",15264,161,308,180,23,15,80,7150,2700,NA,2900603,167.877,4447,26.49,98.4,0.583,"-",45623931.03,43534669.81,12244.83,"BA"
7,"Alagoinhas",229033,801,12376,10798,1554,4052,26847,1396110,147733,800,2900702,707.835,151055,213.4,97.4,0.683,"12.79",664260801.24,631717683.9,29621.32,"BA"
8,"Alcobaça",48553,136,1574,793,164,77,507,19500,4218,NA,2900801,1477.929,24530,16.6,96.5,0.608,"15.38",135266438.23,142880890,15437.27,"BA"
9,"Almadina",14872,4,451,150,25,132,112,3175,826,NA,2900900,245.236,5218,21.28,95.3,0.563,"23.26",32229647.81,29587006.69,11924.08,"BA"
10,"Amargosa",36361,6,1159,8497,1646,637,1335,23678,6630,NA,2901007,431.655,36521,84.61,96.8,0.625,"16.13",190276474.67,168053576.8,12327.08,"BA"
11,"Amélia Rodrigues",9696,131,332,656,93,27,410,86450,865,1065,2901106,166.872,24138,144.65,99.2,0.666,"6.1",108377590.27,102966520.8,17505.45,"BA"
12,"América Dourada",17805,NA,530,1125,191,1621,11987,23249,9300,NA,2901155,822.373,15137,18.41,96.6,0.561,"-",79102581.84,78796917.45,10440.54,"BA"
13,"Anagé",36661,NA,1484,5685,915,5880,6654,51253,16913,NA,2901205,1899.683,25438,13.39,96,0.54,"15.54",86891843.4,88578085.1,10592.91,"BA"
14,"Andaraí",22215,NA,1148,1165,225,1460,2000,14517,2000,NA,2901304,1590.316,13080,8.22,97.8,0.555,"6.58",74092334.41,69360658.94,10254.35,"BA"
15,"Andorinha",18887,NA,546,2280,282,32379,29086,21614,8213,1153,2901353,1362.386,15012,11.02,98,0.588,"11.98",108057843.61,101142338.3,15500.25,"BA"
16,"Angical",137428,NA,3376,2444,354,797,3499,51788,11469,NA,2901403,1530.05,13732,8.97,96.9,0.625,"37.23",66509756.58,61752720.45,13699.3,"BA"
17,"Anguera",8770,NA,557,749,115,303,1640,14653,5129,NA,2901502,187.84,11031,58.73,98.2,0.589,"-",58873240.51,53339705.23,6927.47,"BA"
18,"Antas",20720,NA,775,1164,116,240,2268,12540,7524,3800,2901601,319.745,14206,44.43,94.3,0.592,"7.3",96411774.67,86953768.11,8179.38,"BA"
19,"Antônio Cardoso",15317,23,1025,1015,118,1224,5412,27501,9120,NA,2901700,293.53,11146,37.97,95.8,0.561,"17.86",54328608.34,51157756.39,10644.2,"BA"
20,"Antônio Gonçalves",6510,NA,459,289,27,522,594,7625,3203,NA,2901809,345.284,10862,31.46,98.4,0.598,"20.83",60949081.57,53828781.31,6917.74,"BA"
21,"Aporá",34849,NA,1746,1319,250,906,5355,11956,3590,NA,2901908,479.262,15922,33.22,97.6,0.548,"11.3",79635652.5,77698758,8332.08,"BA"
22,"Apuarema",6855,43,107,257,43,NA,74,11216,4345,NA,2901957,150.83,6913,45.83,95.9,0.552,"27.78",37849353.32,38785003.17,10214.51,"BA"
23,"Araçás",5756,5,435,351,57,135,1024,129730,1151,NA,2902054,474.577,11557,24.35,98.1,0.57,"34.48",80586573.78,83479592.61,24447.56,"BA"
24,"Aracatu",42120,NA,1750,5685,976,5450,5285,36716,13315,NA,2902005,1489.803,13936,9.35,97.7,0.581,"17.54",70530574.93,66381596.36,11245.32,"BA"
25,"Araci",23650,NA,2960,4100,915,28159,41950,100970,52350,NA,2902104,1496.245,48294,32.28,97.4,0.534,"15.53",253502295.71,252315817.7,8950.31,"BA"
26,"Aramari",7416,22,730,475,66,98,449,202649,2406,NA,2902203,368.947,9833,26.65,96.3,0.588,"11.36",51526836.06,46634677.09,9008.7,"BA"
27,"Arataca",2246,NA,42,85,15,NA,15,9650,1010,NA,2902252,435.962,10191,23.38,95.6,0.559,"12.99",61145526.8,60057926.34,9308.59,"BA"
28,"Aratuípe",4673,NA,593,934,94,13,65,11464,4471,NA,2902302,174.012,8677,49.86,98.4,0.575,"9.01",47294402.32,42888776.84,9038.92,"BA"
29,"Aurelino Leal",25568,2,996,440,84,239,825,3814,1487,NA,2902401,445.394,11179,25.1,95.5,0.568,"56.5",70869725.32,71726699.35,12365.87,"BA"
30,"Baianópolis",48038,34,1425,3841,503,1527,1231,62165,10925,200,2902500,3320.723,13614,4.1,98.7,0.589,"12.66",79980048.36,73582237.51,18872.77,"BA"
31,"Baixa Grande",42434,2,1374,1955,215,921,6307,63116,24615,NA,2902609,967.514,18220,18.83,97.2,0.585,"13.7",82668628.92,78137190.3,9527.52,"BA"
32,"Banzaê",16412,NA,551,705,70,1469,6758,12060,5600,NA,2902658,409.507,11958,29.2,98.1,0.579,"8.4",93084901.05,83179972.5,8572.74,"BA"
33,"Barra",297566,35,5476,15696,2973,50665,41027,157679,54528,NA,2902708,11428.112,51092,4.47,97,0.557,"23.31",190704876.3,198848474.7,7941.89,"BA"
34,"Barra da Estiva",20419,11,1933,1794,302,6456,2740,46219,21610,215,2902807,1657.413,26026,15.7,96.8,0.575,"5.57",102037728.35,93872997.06,18698.56,"BA"
35,"Barra do Choça",32390,15,1317,1355,148,875,2445,22725,8403,NA,2902906,765.936,36539,47.71,96.9,0.551,"20.18",163664432.65,149980554.6,18602.26,"BA"
36,"Barra do Mendes",12255,2,637,2184,370,3072,7799,20162,6653,290,2903003,1436.298,13836,9.63,97.5,0.63,"5.88",57221921.89,60683464.74,8829.23,"BA"
37,"Barra do Rocha",5847,18,270,120,23,NA,20,4655,1350,NA,2903102,214.411,5775,26.93,95.7,0.577,"-",52572707.45,50367801.85,14125.28,"BA"
38,"Barreiras",550475,168,15285,36584,4634,10431,41199,9983629,753764,12336,2903201,8051.274,159734,19.84,97.5,0.721,"12.95",897856861.63,841847092.6,44221.63,"BA"
39,"Barro Alto",10717,NA,670,5112,948,2498,5349,21385,8126,NA,2903235,414.51,13453,32.46,98.4,0.607,"7.09",57975035.53,53036228.28,7440.78,"BA"
40,"Barro Preto",12679,10,270,449,73,22,95,2882,807,NA,2903300,201.585,5833,28.94,96.2,0.602,"34.48",48592594.66,45986007.78,15044.1,"BA"
41,"Barrocas",6682,4,925,1475,268,1350,5200,28430,12210,1100,2903276,207.297,15203,73.34,98.7,0.61,"30.15",92697750.63,85830026.64,21334.14,"BA"
42,"Belmonte",47613,2,1204,1068,184,324,1702,19408,5240,NA,2903409,1939.447,20121,10.37,96.5,0.598,"13.22",99326272.03,93923801.28,15875.7,"BA"
43,"Belo Campo",17434,NA,772,2317,433,1542,3226,26041,8073,NA,2903508,772.756,18412,23.83,95.2,0.575,"12.35",94007044.42,100366960.7,9968.92,"BA"
44,"Biritinga",15208,NA,1176,8988,291,1032,5757,127125,62349,1742,2903607,553.762,15146,27.35,98,0.538,"22.35",101053376.72,93560021.52,9096.16,"BA"
45,"Boa Nova",23193,61,1013,1200,440,1381,1700,26000,8500,NA,2903706,848.857,13690,16.13,97.2,0.567,"7.19",64676862.84,57878621.13,9270.48,"BA"
46,"Boa Vista do Tupim",71197,NA,2558,5229,796,4781,16530,22842,7160,NA,2903805,2972.109,16873,5.68,96.8,0.551,"5.38",83459655.03,77651502.51,8399.59,"BA"
47,"Bom Jesus da Lapa",418486,205,14704,42986,7360,10459,21081,237263,79824,175,2903904,4115.51,65550,15.93,95.7,0.633,"13.44",309215945.22,304959101.9,19356.52,"BA"
48,"Bom Jesus da Serra",8779,NA,649,1412,338,2783,2393,16418,6385,NA,2903953,467.909,9730,20.79,98.3,0.546,"-",43754276.35,46791662.37,7162.09,"BA"
49,"Boninal",11596,NA,550,690,120,680,346,11088,6095,100,2904001,896.857,13622,15.19,96.3,0.612,"43.48",65602591.09,57850833.94,8127.31,"BA"
50,"Bonito",7557,NA,276,886,122,792,1629,102500,63000,NA,2904050,791.276,15844,20.02,97.6,0.561,"13.95",92308969.34,84848138.89,15926.9,"BA"
51,"Boquira",227664,6,10257,38551,8737,66973,63094,355248,151025,1014,2904100,1426.233,19322,13.55,98.8,0.603,"13.57",85175016.21,84698668.52,8800.66,"BA"
52,"Botuporã",21682,NA,639,3611,642,588,1068,36941,10343,NA,2904209,627.612,11024,17.56,98.1,0.575,"7.81",57729344.19,56663805.69,10949.08,"BA"
53,"Brejões",22407,NA,523,236,36,1487,1219,12213,2613,NA,2904308,518.566,12943,24.96,97.9,0.597,"30.53",70153287.58,66129680.52,10196.49,"BA"
54,"Brejolândia",129000,NA,1500,6000,678,600,2500,30000,5000,NA,2904407,2247.208,9108,4.05,98.4,0.592,"22.22",49363601.79,44935024.38,11827.72,"BA"
55,"Brotas de Macaúbas",13761,NA,540,2246,416,3345,2510,10840,5312,NA,2904506,2520.817,11765,4.67,97.6,0.57,"9.17",61124813.39,57824627.77,9019.03,"BA"
56,"Brumado",348040,14,19685,62789,13314,51591,47165,491528,148596,NA,2904605,2207.612,70510,31.94,96.8,0.656,"7.84",326221018.66,338979262.5,26432.55,"BA"
57,"Buerarema",10764,14,369,95,13,83,250,7250,1050,NA,2904704,219.487,14804,67.45,91.5,0.613,"14.93",69987669.82,68702369.31,11436.46,"BA"
58,"Buritirama",32019,NA,744,1661,316,8415,5603,41867,12979,NA,2904753,4046.736,19589,4.84,97.3,0.565,"14.93",89655424.59,85651247.43,7251.29,"BA"
59,"Caatiba",44701,2,1582,463,83,108,618,14982,3519,NA,2904803,512.436,6205,12.11,89.9,0.561,"-",41847529.14,39130554.8,12419.86,"BA"
60,"Cabaceiras do Paraguaçu",7366,NA,985,1709,212,1515,5615,455262,8405,NA,2904852,222.026,16559,74.58,98.8,0.581,"13.95",90183029.52,86371036.58,7427.62,"BA"
61,"Cachoeira",13981,NA,939,1155,208,865,805,821982,8342,925,2904902,394.894,29250,74.07,97.8,0.647,"9.06",122870366.9,114258034.2,14239.25,"BA"
62,"Caculé",23148,NA,1065,6750,1010,483,660,50383,21161,NA,2905008,610.983,22462,36.76,97.3,0.637,"14.44",105392294.26,97054261.27,15563.12,"BA"
63,"Caém",19848,NA,517,923,130,1025,1744,18390,12400,NA,2905107,540.908,10384,19.2,98.8,0.546,"9.52",61221442.98,56433198.16,10356.18,"BA"
64,"Caetanos",13016,NA,893,4612,643,18353,11428,11618,5214,NA,2905156,767.146,11266,14.69,96.9,0.542,"8.26",59499260.16,55896629.04,6991.41,"BA"
65,"Caetité",33596,NA,1500,11290,1275,469,1764,71455,17149,NA,2905206,2651.536,52012,19.62,98.3,0.625,"17.35",215422456.1,207378662.3,21464.71,"BA"
66,"Cafarnaum",14323,NA,360,950,177,2296,6079,26265,8138,NA,2905305,643.66,17466,27.14,98.6,0.584,"7.38",92893458.38,85903499.3,11697.42,"BA"
67,"Cairu",60,NA,11,9,1,NA,492,1465,483,NA,2905404,448.846,17761,39.57,98.8,0.627,"14.55",147007765.46,140897258.9,80656.9,"BA"
68,"Caldeirão Grande",14191,NA,559,985,110,935,1685,27956,9225,NA,2905503,458.311,13080,28.54,97.8,0.573,"29.85",78135316.82,72636216.37,7581.19,"BA"
69,"Camacan",19633,NA,439,206,27,57,85,3120,885,NA,2905602,584.848,22579,38.61,92.5,0.581,"18.87",122789114.88,113213988.8,11067.74,"BA"
70,"Camaçari",5529,11,494,5448,965,382,1363,29822,6698,4750,2905701,785.421,300372,382.43,96.7,0.694,"14.55",2270716271.54,2093704002,109866.84,"BA"
71,"Camamu",3244,26,212,446,67,45,140,23285,2561,NA,2905800,839.702,30469,36.29,96,0.565,"24.79",134742949.58,125990690.3,13215.31,"BA"
72,"Campo Alegre de Lourdes",18370,NA,1363,14738,2335,68032,49812,99588,31868,NA,2905909,2914.587,30671,10.52,98.3,0.557,"16.95",147877399.32,155216467.5,10246.22,"BA"
73,"Campo Formoso",28016,NA,1244,2142,319,19615,71000,36565,12420,595,2906006,7161.827,71377,9.97,98,0.586,"16.35",421739339.6,381998346.6,28885.32,"BA"
74,"Canápolis",27384,NA,811,5164,777,25,358,55000,15000,NA,2906105,460.388,10225,22.21,96.9,0.565,"15.75",45952175.51,43972560.81,8764.22,"BA"
75,"Canarana",11455,NA,637,7155,1901,3798,10194,29340,9095,NA,2906204,579.726,24206,41.75,98.9,0.587,"24.39",118990817.04,106457997.7,9778.68,"BA"
76,"Canavieiras",53768,1465,1045,1479,218,173,449,16454,1810,NA,2906303,1334.284,32683,24.49,94.9,0.59,"7.98",123085418.58,117692044.6,12876.82,"BA"
77,"Candeal",21655,NA,630,914,116,1126,3759,15065,5370,NA,2906402,447.578,7772,17.36,98.2,0.587,"21.51",34829067.28,33029345.48,8360.25,"BA"
78,"Candeias",8556,56,660,1375,254,320,1223,14028,6453,NA,2906501,251.808,72382,287.45,97.6,0.691,"18.65",629703381.39,661141033.8,77650.5,"BA"
79,"Candiba",30079,NA,1510,6756,1215,1616,2625,34308,10635,NA,2906600,433.642,13016,30.02,98.3,0.591,"-",59531011.69,57776384.74,9769.54,"BA"
80,"Cândido Sales",16412,NA,911,1965,290,1043,659,14661,5864,NA,2906709,1169.814,25247,21.58,96.2,0.601,"9.87",102701787.36,99114083.81,9819.28,"BA"
81,"Cansanção",19332,8,675,1919,551,19768,36178,71623,64800,NA,2906808,1351.891,37439,27.69,98.6,0.557,"11.11",229983896.29,225166419.6,10100.52,"BA"
82,"Canudos",12434,NA,495,1230,185,60325,25144,22686,14543,NA,2906824,3565.377,16105,4.52,98.6,0.562,"33.9",92895404.8,84381205.49,9098.77,"BA"
83,"Capela do Alto Alegre",34076,9,477,787,108,1887,8460,12571,5292,NA,2906857,629.586,10744,17.07,98.6,0.599,"9.09",67156745.42,57197009.21,11169.61,"BA"
84,"Capim Grosso",20844,NA,489,627,76,4201,5928,21659,9530,NA,2906873,464.776,33235,71.51,96.2,0.621,"7.18",139824667.59,134041367.5,18670.35,"BA"
85,"Caraíbas",17303,NA,1085,4602,952,6877,6587,28419,8526,NA,2906899,805.629,9940,12.34,97.3,0.555,"10.75",42673197.15,39656831.39,9955.16,"BA"
86,"Caravelas",62595,84,1924,1067,159,58,679,17406,6266,NA,2906907,2377.889,20580,8.65,95.4,0.616,"7.94",129500640.75,119052054.2,16145.53,"BA"
87,"Cardeal da Silva",5944,215,462,333,58,110,432,4486,610,NA,2907004,293.456,8365,28.51,98.1,0.552,"17.86",62080706.93,62238489.76,12530.82,"BA"
88,"Carinhanha",85514,67,3239,8425,1685,1045,2737,44385,27012,NA,2907103,2525.906,28869,11.43,98.8,0.576,"23.36",160250153.87,118349916.5,9910.07,"BA"
89,"Casa Nova",18558,NA,2433,21247,3225,725125,658535,113035,33450,NA,2907202,9647.072,72086,7.47,95.5,0.57,"17.49",257226412.69,245274173.2,11975.02,"BA"
90,"Castro Alves",47416,22,597,138,75,1304,2204,10848,2485,NA,2907301,713.789,24712,34.62,95.9,0.613,"23.97",146074559.93,139238783.9,12030.84,"BA"
91,"Catolândia",17246,NA,565,825,145,301,498,15400,2265,NA,2907400,702.504,3434,4.89,98.4,0.582,"-",29154887.86,26711351.28,22354.47,"BA"
92,"Catu",115899,5528,5520,9222,1044,1918,7376,157116,16450,2361,2907509,426.955,48148,112.77,97.3,0.677,"16.2",230828411.58,216490874.1,12592.64,"BA"
93,"Caturama",20712,NA,774,3190,442,811,4944,25955,8565,NA,2907558,716.261,8841,12.34,98.7,0.571,"12.5",43069267.44,44747845.55,8412.58,"BA"
94,"Central",6859,NA,425,1598,675,5646,13625,13055,4025,125,2907608,566.974,16348,28.83,98.9,0.596,"16.04",66751208.92,63947582.5,8935.69,"BA"
95,"Chorrochó",8883,NA,973,2257,462,105915,79361,13674,3475,NA,2907707,3005.319,10579,3.52,96.6,0.6,"16",64071992.6,58312016.11,9401.51,"BA"
96,"Cícero Dantas",39298,NA,1925,3745,374,2299,13530,40900,19200,2550,2907806,819.969,30907,37.69,98,0.585,"24.22",165297492.63,157406567.2,12258.65,"BA"
97,"Cipó",6519,NA,425,2098,200,1061,4549,15112,4525,2600,2907905,168.33,17230,102.36,97.6,0.601,"33.61",109405618.33,101549023.7,8929.66,"BA"
98,"Coaraci",14230,21,163,344,30,27,116,5875,1815,NA,2908002,274.5,17333,63.14,95.1,0.613,"5.38",81376233.81,80086134.27,11847.5,"BA"
99,"Cocos",60734,NA,1474,2279,295,761,3249,128000,38000,NA,2908101,10140.572,19151,1.89,97,0.596,"20.24",120171828.15,109495229.4,29725.02,"BA"
100,"Conceição da Feira",9463,63,931,3382,535,190,1073,3070826,2595,19160,2908200,164.798,20800,126.22,98.8,0.634,"19.23",104322568.27,97847129.49,16397.98,"BA"
101,"Conceição do Almeida",27939,11,805,190,32,138,755,76433,5615,150,2908309,284.836,15794,55.45,95.6,0.606,"37.5",77073578.17,68515279.15,11720.12,"BA"
102,"Conceição do Coité",32140,NA,905,8598,1145,14895,45658,92568,56850,10000,2908408,1015.252,67825,66.81,97.9,0.611,"9.52",244193723.89,225364474.2,13126.28,"BA"
103,"Conceição do Jacuípe",9548,126,321,1235,195,487,2630,428586,191307,47678,2908507,114.869,35308,307.38,98.4,0.663,"14.01",166544424.18,161132526.9,82100.68,"BA"
104,"Conde",18405,97,872,435,65,325,1327,15597,2335,NA,2908606,931.106,23654,25.4,96.8,0.56,"10.14",118571266.69,106432338.2,11018.15,"BA"
105,"Condeúba",23533,NA,1054,6015,1347,794,1055,37847,8705,NA,2908705,1348.039,17053,12.65,98.1,0.582,"-",79525182.09,72157668.38,9996.28,"BA"
106,"Contendas do Sincorá",10473,NA,120,180,55,144,636,1900,750,NA,2908804,977.455,4333,4.43,99,0.577,"-",29954585.34,30763908.56,12615.63,"BA"
107,"Coração de Maria",24138,NA,1243,2045,265,705,3075,817570,9475,10030,2908903,378.42,26692,70.54,98.8,0.592,"17.78",129711375.53,125052585,10109.67,"BA"
108,"Cordeiros",10962,NA,694,1796,315,1094,956,31675,8869,NA,2909000,523.64,7546,14.41,98,0.579,"-",42231841.18,43675705.88,8165.47,"BA"
109,"Coribe",106972,19,3329,3323,780,205,1644,54500,15800,NA,2909109,2662.819,13990,5.25,97.7,0.6,"6.94",80554552.47,70810452.52,11985.85,"BA"
110,"Coronel João Sá",36518,NA,816,904,125,720,9007,31235,8265,NA,2909208,797.434,17056,21.39,96,0.535,"11.9",122249722.65,118763510.4,11271.2,"BA"
111,"Correntina",126759,NA,3200,5658,1550,115,4144,134314,25059,NA,2909307,11504.314,32457,2.82,97.6,0.603,"10.62",304616484.88,273171301.4,101729.95,"BA"
112,"Cotegipe",852794,63,14137,26594,3983,15258,25081,380808,79819,NA,2909406,4282.775,13063,3.05,94.5,0.59,"12.35",66169040,66123234.12,12456.61,"BA"
113,"Cravolândia",6587,NA,45,1,NA,13,12,3176,1112,NA,2909505,182.585,4415,24.18,97.6,0.599,"65.22",38026746.41,35068132.58,8577.98,"BA"
114,"Crisópolis",38605,NA,2466,1608,165,476,6922,161116,96025,NA,2909604,636.609,19729,30.99,96.1,0.543,"16.88",108974463.07,104176240.5,9714.12,"BA"
115,"Cristópolis",38891,35,795,3193,424,645,785,44468,4421,NA,2909703,1052.837,13993,13.29,98.3,0.614,"6.62",65694519.37,62068423.14,11289.8,"BA"
116,"Cruz das Almas",6439,NA,297,525,65,110,353,49311,2859,103,2909802,139.117,60348,433.79,97.2,0.699,"17.02",224844754.88,195763574.4,16307.21,"BA"
117,"Curaçá",10531,NA,1906,1786,360,338283,265922,20389,8150,NA,2909901,5950.614,34180,5.74,97.4,0.581,"13.7",159247575.49,150499774,10130.36,"BA"
118,"Dário Meira",22326,NA,650,165,21,86,348,19954,5188,NA,2910008,413.637,10820,26.16,93,0.54,"-",66029944.52,64387748.11,12191.08,"BA"
119,"Dias d'Ávila",979,NA,119,353,35,95,935,6215,1495,6500,2910057,183.759,71485,389.01,98,0.676,"20.13",355448617.44,326977393.2,36442.65,"BA"
120,"Dom Basílio",16363,NA,259,26,NA,1702,2024,14848,3860,NA,2910107,689.516,11884,17.24,96.1,0.591,"-",65806890.09,59368599.42,11587.29,"BA"
121,"Dom Macedo Costa",12826,15,584,424,56,95,315,10216,3473,NA,2910206,94.778,4407,46.5,99.3,0.632,"-",33028176.48,28943575.59,10611.99,"BA"
122,"Elísio Medrado",15314,NA,635,1005,160,182,1555,283724,6674,NA,2910305,179.329,7808,43.54,99.6,0.623,"-",43320892.67,38496097.03,9439.42,"BA"
123,"Encruzilhada",44131,6,1616,1702,351,1507,2038,23828,5957,NA,2910404,1890.133,19107,10.11,95,0.544,"21.37",80558900.34,80099719.7,16098.09,"BA"
124,"Entre Rios",101837,742,5015,10348,1276,1648,8568,1407912,537895,NA,2910503,1187.766,38098,32.08,95.6,0.615,"16.81",166559660.28,158731928.1,16224.35,"BA"
125,"Érico Cardoso",3254,NA,262,2308,303,9,427,36723,7712,NA,2900504,735.249,10604,14.42,98.8,0.584,"16.95",53133336.7,50328616.35,7425.41,"BA"
126,"Esplanada",27806,262,1438,2403,263,456,1756,29185,6755,NA,2910602,1299.355,32554,25.05,97.7,0.589,"11.57",162729852.8,158568561.3,19310.56,"BA"
127,"Euclides da Cunha",289146,57,7391,20604,3390,427533,611050,462046,351130,NA,2910701,2025.368,61456,30.34,97.8,0.567,"17.4",290966233.82,278488337.8,13015.7,"BA"
128,"Eunápolis",75097,6,2338,5958,1010,171,869,1226627,1004682,NA,2910727,1425.97,113710,79.74,96.2,0.677,"18.51",479753302.93,472422106.2,27765.39,"BA"
129,"Fátima",21213,NA,1194,6216,621,670,20317,51700,8300,5000,2910750,364.419,17895,49.11,98.4,0.559,"21.05",95934427.54,92484571.22,15735.76,"BA"
130,"Feira da Mata",45626,NA,1495,4718,925,806,1105,41384,11529,NA,2910776,1176.111,5631,4.79,97.5,0.588,"-",36592654.93,33572657.33,11153.59,"BA"
131,"Feira de Santana",600002,421,26072,47647,6130,62335,156632,11954962,698165,83489,2910800,1304.425,616272,472.45,97.4,0.712,"14.16",2036599098.73,2026525528,27691.08,"BA"
132,"Filadélfia",22212,NA,934,846,71,1806,4898,17998,9539,NA,2910859,579.686,17897,30.87,98.4,0.565,"20.33",111909295.67,100441783.2,8543.03,"BA"
133,"Firmino Alves",22724,96,459,614,49,40,159,6300,1431,NA,2910909,172.353,4873,28.27,95,0.578,"30.3",41376066.66,41055308.47,12562.8,"BA"
134,"Floresta Azul",33515,NA,1446,185,21,63,117,2950,370,NA,2911006,321.013,11059,34.45,92.8,0.557,"14.93",46834895.51,49031200.66,9648.1,"BA"
135,"Formosa do Rio Preto",88410,NA,2498,6596,1015,1285,5259,70455,11273,NA,2911105,15634.328,25899,1.66,97.3,0.618,"14.71",307728848.88,273063696.9,176491.78,"BA"
136,"Gandu",3872,NA,120,140,22,31,170,10247,3074,NA,2911204,229.661,32178,140.11,96.8,0.632,"19.66",154817857.81,139354505.4,14071.41,"BA"
137,"Gavião",18178,19,297,218,22,8173,21849,5693,2332,NA,2911253,384.592,4360,11.34,98.8,0.599,"-",28763578.48,26532857.4,11301.64,"BA"
138,"Gentio do Ouro",6169,NA,235,845,139,1380,1525,5725,2775,NA,2911303,3817.946,10884,2.85,97.9,0.559,"-",84456107.48,74224376.23,11827.29,"BA"
139,"Glória",5140,NA,421,1479,283,70921,69675,250738,203112,NA,2911402,1566.609,15524,9.91,97.4,0.593,"15.63",82042263.8,85475239.91,16667.38,"BA"
140,"Gongogi",37717,338,351,608,73,19,32,3842,576,NA,2911501,202.194,5555,27.47,96.8,0.576,"-",50850748.4,48599590.77,11159.75,"BA"
141,"Governador Mangabeira",1542,60,312,1125,185,590,445,486199,5260,NA,2911600,106.848,20605,192.84,95.6,0.643,"18.38",92184387.69,89103089.59,10672.92,"BA"
142,"Guajeru",20208,NA,1088,4589,1467,1024,967,34720,12575,NA,2911659,872.867,8050,9.22,97.1,0.569,"-",40660128.28,38208580.84,10780.99,"BA"
143,"Guanambi",797115,66,23902,114719,20095,16570,42285,850684,302279,NA,2911709,1272.366,87817,69.02,97.8,0.673,"9.23",364894280.58,340289395.2,19386.67,"BA"
144,"Guaratinga",146653,211,2608,2416,477,61,2008,42754,7072,NA,2911808,2189.404,19049,8.7,94.6,0.558,"5.71",78280402.04,74428302.61,13590.15,"BA"
145,"Heliópolis",24132,NA,1045,902,90,454,7629,33000,17500,NA,2911857,313.438,12309,39.27,98.3,0.563,"15.75",66345410.49,61908787.44,10865.5,"BA"
146,"Iaçu",58233,NA,1885,1795,384,9065,12686,23723,5127,NA,2911907,2342.497,24607,10.5,97.8,0.574,"15.72",123304840.59,120375165,9901.89,"BA"
147,"Ibiassucê",18634,NA,708,5171,665,287,63,41202,15245,NA,2912004,483.274,10429,21.58,98.5,0.611,"9.8",49173110.46,44774401.01,11182.71,"BA"
148,"Ibicaraí",19251,NA,895,250,22,21,196,1275,575,NA,2912103,230.953,21665,93.81,98,0.625,"13.39",96788133.85,88897560.69,9808.89,"BA"
149,"Ibicoara",9692,NA,756,519,109,442,803,12134,5657,NA,2912202,817.355,20785,25.43,96.3,0.591,"15.82",123617923.54,106639862.7,22178.77,"BA"
150,"Ibicuí",119393,169,3570,602,96,534,1588,16486,6823,NA,2912301,1139.378,13934,12.23,98.2,0.584,"27.78",66157365.1,78369921.16,12074.07,"BA"
151,"Ibipeba",14188,NA,486,4670,1057,2625,10359,22249,9300,NA,2912400,1382.008,16603,12.01,97.6,0.616,"17.54",66418680.47,69669827.68,9651.64,"BA"
152,"Ibipitanga",15841,NA,653,4140,872,13100,10593,19800,10400,NA,2912509,954.373,13863,14.53,96.9,0.584,"17.7",71365083.73,65039816.77,7837.77,"BA"
153,"Ibiquera",17987,NA,1003,827,188,863,623,8725,1635,NA,2912608,698.245,3725,5.33,96.2,0.511,"24.39",29871951.72,27500570.25,9225.14,"BA"
154,"Ibirapitanga",2979,89,151,315,33,NA,NA,15457,2628,NA,2912707,472.664,25344,53.62,95.9,0.558,"16.95",108594309.7,102284459.1,12198.46,"BA"
155,"Ibirapuã",62974,31,1728,1453,292,93,412,13845,3461,NA,2912806,771.098,8896,11.54,99.2,0.614,"8.06",68107631.9,60932365.64,51568.29,"BA"
156,"Ibirataia",8398,101,170,NA,NA,14,21,5870,1015,NA,2912905,318.129,18792,59.07,97.6,0.576,"14.93",91103257.45,84746728.7,14325.97,"BA"
157,"Ibitiara",14748,NA,722,3326,588,11310,8600,10519,3513,NA,2913002,1834.002,14637,7.98,96.2,0.585,"23.81",70996160.18,74136084.57,6906.7,"BA"
158,"Ibititá",12041,NA,547,5125,799,2217,11866,20288,5884,NA,2913101,573.033,16969,29.61,96.6,0.602,"5.62",72445684.76,69177830.3,9120.25,"BA"
159,"Ibotirama",19376,NA,53,1087,328,110,679,26855,8973,NA,2913200,1740.113,26309,15.12,96.4,0.636,"15.08",154102236.64,150091604.2,15348.75,"BA"
